date,Bitcoin,Bitcoin Crash,Blockchain,Crisis,Cryptocurrency,Nicehash,Hashing,GPU,GeForce,mining,Tesla,Price
2016-08-24,1.17,0.0,6.44,37.4,0.6,0.89,63.9,29.24,35.88,34.32,21.78,583.5900268554688
2016-08-25,1.14,0.0,7.000000000000001,37.4,0.61,0.42,51.83,29.24,36.92,35.49,14.3,580.4509887695312
2016-08-26,1.02,0.0,5.32,37.84,1.0,0.87,52.54,29.58,34.84,30.42,13.42,580.6229858398438
2016-08-27,1.02,0.29,4.62,33.44,0.78,0.0,35.5,27.540000000000003,46.8,34.32,13.64,579.844970703125
2016-08-28,0.99,0.0,2.5900000000000003,33.0,0.5,1.0,29.82,26.520000000000003,39.0,39.0,13.42,574.0380249023438
2016-08-29,0.96,0.0,4.83,44.0,0.48,0.0,50.41,25.840000000000003,42.64,33.15,12.32,576.2780151367188
2016-08-30,1.05,0.0,5.460000000000001,40.04,0.56,0.0,49.7,24.48,37.44,32.370000000000005,12.76,578.3569946289062
2016-08-31,1.2,0.0,4.970000000000001,39.16,0.64,0.0,63.9,27.200000000000003,46.28,36.66,13.42,577.8610229492188
2016-09-01,2.52,0.0,6.3,32.400000000000006,0.0,0.0,60.8,24.64,41.8,33.54,21.0,576.3109741210938
2016-09-02,2.37,0.0,5.49,31.32,0.0,0.46,49.4,29.12,31.9,36.12,20.79,575.6430053710938
2016-09-03,2.43,0.0,8.1,28.62,0.0,0.53,22.8,24.96,42.900000000000006,30.96,17.009999999999998,599.5
2016-09-04,2.52,0.0,5.58,29.700000000000003,0.0,0.0,19.0,30.4,44.55,34.4,16.38,611.8369750976562
2016-09-05,2.61,0.5700000000000001,5.31,32.400000000000006,0.0,0.0,25.08,29.44,45.650000000000006,39.56,15.75,609.0549926757812
2016-09-06,2.82,0.0,5.94,43.2,0.0,0.0,49.4,31.36,36.3,40.42,16.8,610.8300170898438
2016-09-07,2.67,0.0,6.12,35.64,0.0,0.0,61.56,29.44,34.1,33.54,15.33,614.5449829101562
2016-09-08,2.97,0.0,8.459999999999999,45.900000000000006,0.0,0.43,66.12,29.44,42.900000000000006,43.0,16.38,628.77001953125
2016-09-09,2.58,0.0,5.49,41.040000000000006,0.0,0.9,63.84,30.08,47.3,36.55,16.169999999999998,626.8300170898438
2016-09-10,2.82,0.6,5.4,29.700000000000003,0.0,0.0,29.64,32.0,55.00000000000001,30.96,15.33,625.094970703125
2016-09-11,2.52,0.0,3.6,36.72,0.0,1.0,26.6,23.68,47.85,35.69,16.38,628.8179931640625
2016-09-12,2.73,0.0,7.02,39.96,0.0,0.43,63.08,25.6,33.0,36.55,17.22,608.458984375
2016-09-13,3.0,0.0,9.0,39.96,0.0,0.0,56.24,29.44,43.45,36.98,17.43,611.1929931640625
2016-09-14,2.4,0.5,6.12,45.36,0.0,0.44,68.4,25.92,45.650000000000006,36.55,16.38,611.9520263671875
2016-09-15,2.67,1.0,7.649999999999999,45.36,0.0,0.87,58.52,28.48,33.550000000000004,37.41,18.69,611.0859985351562
2016-09-16,2.58,0.0,7.47,42.120000000000005,0.0,0.45,53.2,26.88,35.2,35.26,18.06,609.260986328125
2016-09-17,2.31,0.59,3.51,37.8,0.0,0.51,27.36,24.32,44.0,32.68,16.59,607.8599853515625
2016-09-18,2.16,0.0,2.79,42.66,0.0,0.49,28.12,21.76,34.650000000000006,32.68,14.7,610.1580200195312
2016-09-19,2.37,0.0,5.49,54.0,0.0,0.0,60.8,26.56,22.55,38.7,16.8,610.9320068359375
2016-09-20,2.61,0.0,7.199999999999999,50.760000000000005,0.0,0.0,76.0,22.08,30.800000000000004,36.12,17.849999999999998,609.5250244140625
2016-09-21,2.67,0.49,8.37,52.38,0.0,0.0,64.6,26.24,38.5,33.54,17.849999999999998,603.5880126953125
2016-09-22,2.58,0.0,5.67,48.06,0.0,0.0,66.88,27.2,34.650000000000006,36.55,20.58,598.4869995117188
2016-09-23,2.43,0.0,6.3,44.82,0.0,0.45,75.24,20.16,34.1,35.69,19.53,603.2050170898438
2016-09-24,2.67,0.0,5.76,30.78,0.0,0.0,39.52,26.24,40.150000000000006,33.54,18.9,604.5800170898438
2016-09-25,2.04,0.58,4.68,37.8,0.0,0.0,25.08,27.52,38.5,34.83,17.22,603.3809814453125
2016-09-26,2.46,0.49,6.029999999999999,47.52,0.0,0.0,57.76,29.76,33.550000000000004,39.13,17.64,608.1430053710938
2016-09-27,2.19,0.5,6.84,48.06,0.0,0.0,69.92,22.72,33.0,35.26,17.64,608.2479858398438
2016-09-28,2.31,0.0,7.109999999999999,49.68000000000001,0.0,0.43,69.16,25.28,30.250000000000004,41.28,17.849999999999998,606.5900268554688
2016-09-29,2.25,0.0,7.38,45.36,0.0,0.0,65.36,27.2,37.95,34.4,18.9,606.823974609375
2016-09-30,2.4,0.52,5.58,47.52,0.0,0.0,56.24,24.32,43.45,33.11,19.32,609.7349853515625
2016-10-01,2.4,0.0,5.6000000000000005,40.02,0.0,0.0,22.96,19.2,29.4,30.66,12.74,615.2369995117188
2016-10-02,2.25,0.0,3.4000000000000004,41.18,0.0,0.0,36.9,19.84,25.2,34.02,10.66,614.0050048828125
2016-10-03,2.28,0.0,6.0,51.62,0.0,0.0,55.76,22.4,22.8,34.86,12.48,612.5679931640625
2016-10-04,2.22,0.0,9.1,57.99999999999999,0.0,0.0,49.2,19.2,21.6,38.22,10.66,612.0540161132812
2016-10-05,2.04,0.0,8.700000000000001,50.46,0.0,0.14,53.3,24.64,25.8,36.96,9.88,613.8140258789062
2016-10-06,1.77,0.0,3.9,56.26,0.0,0.0,42.64,18.88,34.2,34.86,10.14,613.8189697265625
2016-10-07,1.98,0.0,6.2,46.98,0.0,0.0,54.12,19.2,39.6,36.12,10.4,617.9119873046875
2016-10-08,1.92,0.0,3.8,39.44,0.0,0.0,25.42,22.08,40.2,29.82,10.14,619.8489990234375
2016-10-09,1.98,0.0,3.4000000000000004,37.12,0.0,0.16,35.26,18.56,35.4,29.4,9.88,619.197998046875
2016-10-10,2.1,0.0,7.5,51.04,0.0,0.28,54.94,22.4,29.4,36.54,10.4,621.3179931640625
2016-10-11,2.55,0.0,9.1,52.2,0.0,0.14,50.84,21.44,25.2,38.22,11.18,642.0800170898438
2016-10-12,2.31,0.0,7.800000000000001,52.2,0.0,0.14,52.48,22.08,30.0,36.54,10.4,641.3369750976562
2016-10-13,2.28,0.0,8.1,57.99999999999999,0.0,0.14,58.22,22.08,26.4,38.22,10.14,638.8330078125
2016-10-14,2.22,0.0,6.4,51.62,0.0,0.14,57.4,20.16,33.0,37.8,10.14,641.2849731445312
2016-10-15,2.07,0.0,4.7,37.7,0.0,0.0,27.88,20.16,39.6,32.34,10.92,642.1019897460938
2016-10-16,2.01,0.0,2.1,45.82,0.0,0.16,31.16,20.16,25.8,30.24,10.14,642.8980102539062
2016-10-17,2.31,0.0,8.200000000000001,50.46,0.0,0.14,58.22,24.64,32.4,39.06,12.22,642.3280029296875
2016-10-18,1.98,0.0,7.800000000000001,53.94,0.0,0.0,68.06,23.68,34.8,36.12,11.44,640.7360229492188
2016-10-19,2.28,0.0,8.4,57.42,0.0,0.14,68.88,24.64,35.4,42.0,19.76,638.8740234375
2016-10-20,2.07,0.0,8.5,52.2,0.0,0.14,59.04,24.0,25.2,35.7,26.0,631.9169921875
2016-10-21,2.01,0.0,4.3,46.98,0.0,0.28,56.58,22.72,42.6,33.6,13.52,634.093994140625
2016-10-22,2.46,0.0,5.300000000000001,38.86,0.0,0.52,32.8,24.96,60.0,35.7,12.22,658.197021484375
2016-10-23,2.43,0.0,5.6000000000000005,40.6,0.0,0.0,39.36,26.88,48.6,35.7,10.66,661.1290283203125
2016-10-24,2.49,0.0,9.7,55.1,0.0,0.0,54.94,24.0,36.0,35.7,11.7,657.2520141601562
2016-10-25,2.4,0.0,10.0,55.67999999999999,0.0,0.14,82.0,24.64,36.6,40.32,10.92,664.4240112304688
2016-10-26,2.55,0.0,8.6,52.78,0.0,0.14,77.89999999999999,28.48,33.0,38.22,15.34,679.72802734375
2016-10-27,2.67,0.0,6.300000000000001,57.42,0.0,0.14,59.04,32.0,39.6,37.38,16.38,688.593994140625
2016-10-28,2.61,0.0,4.7,49.3,0.0,0.28,54.12,21.76,34.8,36.12,12.22,690.4439697265625
2016-10-29,3.0,0.0,3.7,33.64,0.0,2.0,29.52,27.84,36.0,35.28,21.58,720.4019775390625
2016-10-30,2.73,0.0,4.3,40.6,0.0,0.32,32.8,27.2,40.2,31.08,14.3,714.1179809570312
2016-10-31,2.61,0.0,8.1,53.36,0.0,0.28,54.94,24.0,32.4,40.74,16.64,709.2890014648438
2016-11-01,2.49,0.0,7.5,57.82,0.0,1.02,73.8,23.4,25.74,41.28,24.0,736.4520263671875
2016-11-02,2.16,0.46,8.0,54.87,0.0,1.94,60.68,23.76,28.380000000000003,36.98,22.08,740.8289794921875
2016-11-03,2.13,0.0,7.6,54.87,0.0,1.26,77.08,25.56,31.68,39.99,19.68,745.7730102539062
2016-11-04,2.07,0.0,5.7,46.02,0.0,1.36,66.42,26.28,30.360000000000003,38.27,21.36,706.9299926757812
2016-11-05,1.86,0.0,5.2,41.3,0.0,2.0,40.18,23.04,34.980000000000004,28.81,20.64,707.510009765625
2016-11-06,1.86,0.55,5.0,38.35,0.0,0.0,31.98,24.48,40.260000000000005,32.25,19.92,714.2579956054688
2016-11-07,1.92,0.45,6.6000000000000005,53.1,0.0,0.64,59.86,21.96,26.4,39.13,21.36,710.7360229492188
2016-11-08,1.86,0.0,8.1,46.61,0.0,0.0,80.36,18.36,30.360000000000003,35.69,18.48,712.9869995117188
2016-11-09,3.0,0.0,5.4,42.48,0.0,0.52,55.76,16.2,19.8,30.1,15.36,740.0460205078125
2016-11-10,2.07,0.0,6.9,57.82,0.0,0.66,72.97999999999999,19.8,31.020000000000003,41.71,18.72,723.0180053710938
2016-11-11,1.74,0.0,6.300000000000001,47.2,0.0,1.02,58.22,25.92,29.700000000000003,35.69,16.56,718.3179931640625
2016-11-12,1.86,0.0,4.3,36.58,0.0,0.0,32.8,27.36,39.6,35.26,16.32,717.1480102539062
2016-11-13,1.7999999999999998,0.54,3.1,40.71,0.0,0.0,39.36,25.92,30.360000000000003,36.12,15.12,705.2570190429688
2016-11-14,1.95,0.45,7.0,57.23,0.0,0.0,56.58,20.52,27.72,38.7,18.0,706.2839965820312
2016-11-15,2.16,0.0,6.300000000000001,55.46,0.0,0.0,82.0,25.56,33.660000000000004,39.56,18.48,715.718017578125
2016-11-16,1.98,0.0,7.9,56.64,0.0,0.32,80.36,24.12,40.92,41.28,17.52,747.614990234375
2016-11-17,2.28,0.0,10.0,56.05,0.0,0.34,75.44,25.56,31.020000000000003,43.0,22.08,755.64501953125
2016-11-18,2.4,0.48,6.5,51.92,0.0,0.34,63.13999999999999,28.08,34.980000000000004,41.71,23.52,752.8820190429688
2016-11-19,2.28,0.56,6.6000000000000005,37.76,0.0,1.18,42.64,24.84,47.52,31.39,21.84,756.2369995117188
2016-11-20,2.04,0.54,3.9,40.12,0.0,0.0,38.54,23.4,42.24,36.12,18.96,755.47998046875
2016-11-21,1.95,0.0,6.1000000000000005,45.43,0.0,0.0,60.68,26.28,37.620000000000005,37.84,20.64,741.7219848632812
2016-11-22,2.19,0.0,8.200000000000001,46.61,0.0,0.0,71.33999999999999,25.92,36.96,40.42,19.2,753.8699951171875
2016-11-23,2.31,1.0,7.4,40.71,0.0,0.36,64.78,30.96,45.54,31.39,20.16,752.25
2016-11-24,2.1,0.0,4.5,24.78,0.0,0.0,31.16,30.6,54.120000000000005,29.24,19.44,746.8319702148438
2016-11-25,1.98,0.0,5.300000000000001,28.32,0.0,0.36,22.96,35.64,66.0,30.1,17.28,741.6489868164062
2016-11-26,1.65,0.52,3.8,42.48,0.0,0.36,26.24,30.24,47.52,36.12,16.8,742.2139892578125
2016-11-27,1.92,0.0,5.0,43.07,0.0,1.5,32.8,36.0,48.84,42.14,15.84,739.0180053710938
2016-11-28,2.01,0.42,7.1000000000000005,57.23,0.0,0.3,58.22,36.0,55.440000000000005,36.12,15.6,738.0059814453125
2016-11-29,1.98,0.0,7.5,57.23,0.0,0.3,77.08,35.28,52.14,39.13,18.72,737.4710083007812
2016-11-30,2.34,0.0,7.800000000000001,59.0,0.0,0.3,76.25999999999999,35.64,39.6,39.99,16.56,747.9290161132812
2016-12-01,2.24,0.0,6.48,50.220000000000006,0.0,0.94,62.64,31.92,33.28,36.96,15.75,758.2750244140625
2016-12-02,2.4,0.0,5.22,46.440000000000005,0.0,0.48,68.39999999999999,30.78,40.96,34.86,16.8,781.2960205078125
2016-12-03,2.2,0.0,3.51,34.02,0.0,1.12,36.72,26.6,42.88,29.82,14.49,778.2479858398438
2016-12-04,2.04,0.81,4.68,35.64,0.0,0.52,46.8,31.92,38.4,33.6,13.23,773.8720092773438
2016-12-05,2.44,0.0,8.19,50.220000000000006,0.0,0.0,71.28,27.74,30.72,37.38,14.91,773.468017578125
2016-12-06,2.44,0.0,5.76,50.220000000000006,0.0,0.0,66.96,33.06,37.76,42.0,13.86,765.6220092773438
2016-12-07,2.44,0.0,7.38,54.0,0.0,0.46,72.0,26.6,38.4,39.06,15.54,771.5430297851562
2016-12-08,2.48,0.0,7.38,50.220000000000006,0.0,0.46,60.48,27.74,28.8,37.38,16.169999999999998,774.697998046875
2016-12-09,2.4,0.75,9.0,43.2,0.0,0.98,61.92,24.32,30.08,33.6,14.07,774.5280151367188
2016-12-10,2.6,0.9,4.59,36.72,0.0,1.74,30.24,31.54,44.8,31.08,13.86,777.0919799804688
2016-12-11,2.08,0.0,3.69,38.34,0.0,0.54,34.56,30.02,32.0,29.82,14.28,774.7979736328125
2016-12-12,2.2,0.0,7.109999999999999,48.6,0.0,0.44,51.12,26.98,32.0,34.02,13.86,781.9219970703125
2016-12-13,2.4,0.0,5.13,49.14,0.0,0.0,63.36,26.6,28.8,33.6,14.91,788.4600219726562
2016-12-14,2.16,0.72,6.48,48.06,0.0,0.46,68.39999999999999,28.5,34.56,36.12,15.33,782.0339965820312
2016-12-15,2.12,0.0,7.29,46.98,0.0,0.48,70.56,29.26,40.96,30.66,15.96,781.4349975585938
2016-12-16,2.24,0.0,6.029999999999999,43.2,0.0,1.48,51.84,33.06,34.56,29.4,14.49,785.031982421875
2016-12-17,2.4,0.89,4.14,27.0,0.0,0.0,38.16,33.06,40.96,31.5,14.49,792.5089721679688
2016-12-18,1.96,0.0,4.05,31.32,0.0,0.0,29.52,29.26,40.96,30.24,13.23,794.7369995117188
2016-12-19,2.12,0.0,4.95,38.34,0.0,1.46,51.12,32.68,33.92,31.92,13.86,793.6110229492188
2016-12-20,2.28,0.0,8.01,42.66,0.0,1.5,59.76,31.54,40.96,32.76,15.54,801.3369750976562
2016-12-21,3.08,0.0,6.12,38.88,0.0,0.52,51.84,26.98,37.12,27.72,16.169999999999998,834.281005859375
2016-12-22,3.68,0.0,7.199999999999999,30.78,0.0,1.06,52.56,26.98,46.72,28.56,15.12,875.781982421875
2016-12-23,4.0,0.8300000000000001,6.569999999999999,27.0,0.0,0.0,42.48,31.16,41.6,24.36,16.8,925.1170043945312
2016-12-24,3.4,0.0,4.14,22.68,0.0,1.2,21.6,26.22,48.0,25.62,17.009999999999998,923.47900390625
2016-12-25,3.3200000000000003,1.0,3.15,24.3,0.0,0.0,18.72,38.0,64.0,21.0,15.33,899.6519775390625
2016-12-26,3.04,0.87,3.33,23.76,0.0,1.12,23.04,35.72,56.96,28.14,15.54,913.1840209960938
2016-12-27,3.4,0.78,5.04,30.24,0.0,0.0,36.72,32.3,51.2,29.82,17.43,940.0479736328124
2016-12-28,3.88,0.0,7.199999999999999,29.160000000000004,0.0,0.0,35.28,36.1,49.28,31.92,21.0,975.9210205078124
2016-12-29,3.64,0.77,5.85,27.540000000000003,0.0,2.0,41.76,32.68,43.52,32.34,18.06,979.39697265625
2016-12-30,3.6,0.0,4.5,25.380000000000003,0.0,0.0,32.4,33.44,47.36,32.34,17.43,972.5349731445312
2016-12-31,3.16,0.84,3.69,24.3,0.0,0.54,19.44,31.54,40.96,28.56,14.07,963.7429809570312
2017-01-01,2.15,0.0,3.9,22.68,0.53,0.48,16.099999999999998,33.44,43.46,31.68,14.7,1003.0800170898438
2017-01-02,3.6,0.55,5.0,28.08,0.53,0.84,18.2,36.1,49.82,39.36,15.54,1031.3900146484375
2017-01-03,3.2,0.0,9.0,36.72,1.0,1.92,44.8,27.74,49.82,39.36,17.64,1044.0799560546875
2017-01-04,3.65,0.26,7.5,35.1,0.84,0.38,49.0,34.2,42.400000000000006,38.4,21.0,1159.4200439453125
2017-01-05,5.0,0.79,7.2,39.96,0.64,2.0,47.6,34.2,45.05,42.24,19.32,1191.0999755859375
2017-01-06,4.0,0.78,8.200000000000001,38.88,0.6,0.78,51.1,32.3,42.93,38.4,18.27,1046.81005859375
2017-01-07,2.95,0.29,4.6000000000000005,29.160000000000004,0.55,0.9,23.1,34.2,52.470000000000006,43.2,17.009999999999998,908.5850219726562
2017-01-08,2.6500000000000004,0.29,4.800000000000001,28.62,0.61,0.44,21.0,36.1,53.0,36.48,16.38,942.7239990234376
2017-01-09,2.5500000000000003,0.25,9.6,39.42,0.46,0.76,45.5,33.82,39.22,40.8,16.8,913.6859741210938
2017-01-10,2.35,0.25,8.9,43.74,0.58,0.38,48.3,33.06,39.22,37.92,15.75,914.8729858398438
2017-01-11,3.0,1.0,8.8,41.040000000000006,0.66,1.14,46.9,38.0,50.35,43.2,16.169999999999998,919.447998046875
2017-01-12,2.75,0.0,7.4,40.5,0.59,0.0,51.1,35.72,34.980000000000004,42.24,15.33,826.2459716796875
2017-01-13,2.4000000000000004,0.0,7.5,39.42,0.52,0.78,58.1,38.0,41.34,43.68,19.32,829.0009765625
2017-01-14,2.2,0.0,5.300000000000001,28.62,0.41,1.36,30.1,34.96,40.28,39.36,18.06,835.0850219726562
2017-01-15,2.2,0.5700000000000001,5.1000000000000005,25.92,0.27,1.3,24.5,33.06,51.41,35.52,15.96,823.3070068359375
2017-01-16,2.0500000000000003,0.26,5.9,32.940000000000005,0.68,0.38,37.1,29.64,44.52,40.8,16.169999999999998,834.530029296875
2017-01-17,2.2,0.25,7.0,42.120000000000005,0.6900000000000001,0.0,52.5,26.22,41.34,40.8,16.59,910.5609741210938
2017-01-18,2.0500000000000003,0.0,10.0,44.82,0.5700000000000001,0.74,62.99999999999999,31.16,36.04,42.72,16.169999999999998,917.4990234375
2017-01-19,2.1,0.25,7.9,44.28,0.46,1.12,54.6,36.48,30.74,48.0,20.37,904.614013671875
2017-01-20,1.8,0.0,6.0,40.5,0.59,1.12,52.5,34.58,38.690000000000005,40.32,16.8,899.3980102539062
2017-01-21,1.8,0.0,5.800000000000001,30.24,0.44,0.44,19.6,29.64,39.22,39.36,15.96,927.3670043945312
2017-01-22,1.7000000000000002,0.28,3.2,32.400000000000006,0.5,0.42,30.8,29.64,37.63,38.4,16.169999999999998,937.5250244140624
2017-01-23,1.9,0.24,9.1,43.2,0.74,0.72,46.9,31.16,33.39,47.52,16.8,928.2659912109376
2017-01-24,2.0500000000000003,0.49,8.700000000000001,45.36,0.6900000000000001,0.0,60.9,34.58,41.34,47.04,19.11,924.14501953125
2017-01-25,1.9,0.0,9.0,44.28,0.96,0.74,56.7,30.4,37.63,46.08,18.06,903.2520141601562
2017-01-26,1.9,0.24,6.5,45.36,0.8200000000000001,0.0,55.3,38.0,34.45,47.04,16.38,919.3259887695312
2017-01-27,1.8,0.0,8.9,46.440000000000005,0.96,0.0,49.7,34.96,36.57,44.16,16.59,923.2230224609376
2017-01-28,1.7000000000000002,0.0,4.2,38.88,0.33,0.44,25.9,35.34,53.0,39.84,16.59,923.9110107421876
2017-01-29,1.85,0.29,5.0,45.36,0.64,1.78,27.3,31.92,45.580000000000005,41.76,14.7,923.4180297851562
2017-01-30,1.75,0.0,8.5,53.46,0.48,0.0,44.8,29.26,37.63,40.8,15.96,923.0479736328124
2017-01-31,1.85,0.0,8.700000000000001,54.0,0.47,0.0,70.0,31.92,30.74,39.84,16.169999999999998,972.0189819335938
2017-02-01,3.5500000000000003,0.0,7.92,55.51,0.76,0.0,81.17999999999999,29.16,37.23,39.0,14.88,989.114013671875
2017-02-02,3.3000000000000003,0.0,9.36,57.34,0.86,0.0,69.7,23.76,38.25,43.0,13.68,1013.52001953125
2017-02-03,3.8,0.0,6.72,58.56,0.74,0.52,69.7,30.6,32.64,44.0,14.4,1033.8699951171875
2017-02-04,3.35,0.0,3.84,45.75,0.59,1.84,33.62,27.0,51.0,39.0,14.16,1045.9000244140625
2017-02-05,3.25,0.0,5.279999999999999,46.36,0.5,0.6,36.9,26.28,42.33,38.0,13.92,1043.6300048828125
2017-02-06,3.0500000000000003,0.46,6.359999999999999,47.58,0.45,1.46,64.78,19.44,31.62,35.0,14.16,1044.6400146484375
2017-02-07,3.1,0.47,8.28,57.34,0.6900000000000001,2.0,77.89999999999999,29.52,36.21,42.5,14.4,1061.9300537109375
2017-02-08,3.45,0.96,8.04,61.0,0.55,1.02,82.0,21.6,37.23,40.5,18.96,1078.969970703125
2017-02-09,3.7,0.97,8.879999999999999,54.9,0.63,0.0,53.3,26.64,41.31,36.0,17.759999999999998,1088.989990234375
2017-02-10,3.45,1.0,9.6,53.07,0.53,0.52,66.42,24.12,36.21,37.5,16.56,998.905029296875
2017-02-11,3.1,0.0,6.48,37.82,0.63,0.62,36.9,28.8,51.0,35.5,14.88,1009.2899780273438
2017-02-12,2.85,0.0,3.36,40.87,0.53,0.0,42.64,27.36,45.9,41.0,13.68,1004.760009765625
2017-02-13,2.95,0.47,9.24,53.07,0.37,1.48,70.52,24.12,33.660000000000004,36.0,16.8,1002.0999755859376
2017-02-14,2.9000000000000004,0.0,8.64,55.51,0.5700000000000001,1.52,73.8,26.64,37.23,36.5,18.48,1011.510009765625
2017-02-15,2.9000000000000004,0.0,9.12,59.78,0.54,1.04,63.96,25.2,48.45,37.0,16.32,1008.8400268554688
2017-02-16,3.1,0.0,8.52,57.95,0.8200000000000001,0.5,76.25999999999999,22.68,40.8,43.5,18.48,1033.3699951171875
2017-02-17,2.9000000000000004,0.0,8.4,51.85,0.65,1.54,73.8,25.56,40.8,50.0,17.28,1053.1700439453125
2017-02-18,3.0,0.0,8.04,35.38,0.38,0.6,41.0,28.8,44.37,42.0,15.36,1061.0999755859375
2017-02-19,2.7,0.0,6.72,47.58,0.38,0.64,43.46,27.36,38.76,34.5,15.12,1056.81005859375
2017-02-20,2.6500000000000004,0.0,7.56,56.73,0.61,0.0,56.58,24.84,37.74,44.0,13.68,1080.489990234375
2017-02-21,3.7,0.95,10.08,56.12,0.54,1.5,74.61999999999999,29.52,36.21,40.5,17.28,1117.25
2017-02-22,3.45,0.0,10.8,59.17,0.73,1.0,63.13999999999999,25.92,37.74,40.0,23.52,1125.3900146484375
2017-02-23,3.95,0.0,9.36,56.73,0.88,0.5,76.25999999999999,33.48,37.23,38.0,24.0,1176.6199951171875
2017-02-24,5.0,0.49,10.56,50.63,0.66,0.52,75.44,36.0,39.27,38.5,16.32,1200.3900146484375
2017-02-25,3.65,0.5700000000000001,7.68,35.38,0.88,0.6,59.04,29.16,48.96,37.0,15.12,1174.8499755859375
2017-02-26,3.1,0.0,6.24,38.43,0.56,1.74,37.72,26.28,47.43,36.5,14.64,1167.469970703125
2017-02-27,3.4000000000000004,0.44,9.24,52.46,0.98,0.94,73.8,27.0,39.27,38.0,17.28,1181.97998046875
2017-02-28,3.65,0.91,12.0,57.34,1.0,0.96,66.42,31.68,38.76,40.0,18.24,1193.25
2017-03-01,2.94,0.0,13.2,49.8,0.56,1.18,74.76,38.0,52.92,46.11,18.0,1222.5
2017-03-02,4.32,0.0,12.6,50.4,0.64,1.22,77.43,40.0,43.2,48.23,19.44,1262.1300048828125
2017-03-03,4.74,0.0,13.2,48.6,0.54,0.42,68.53,35.2,39.96,45.580000000000005,20.88,1280.31005859375
2017-03-04,3.72,0.0,8.4,33.6,0.44,0.5,43.61,32.0,43.74,39.22,17.759999999999998,1279.4000244140625
2017-03-05,3.06,0.0,6.75,39.0,0.5,1.0,41.83,29.6,39.96,38.16,23.52,1267.2900390625
2017-03-06,3.48,0.0,12.9,51.0,0.55,0.78,65.86,34.4,36.18,41.34,18.0,1276.0
2017-03-07,3.78,0.0,13.5,51.6,0.45,0.78,77.43,38.400000000000006,43.2,40.28,19.2,1275.550048828125
2017-03-08,3.3,0.2,11.1,51.6,0.59,0.42,78.32000000000001,36.4,35.1,38.690000000000005,17.52,1232.1600341796875
2017-03-09,3.3,0.2,11.25,52.8,0.47,0.42,89.0,34.800000000000004,48.06,43.99,18.0,1197.4599609375
2017-03-10,6.0,1.0,10.95,48.0,0.46,0.84,72.09,38.8,52.38,41.870000000000005,17.759999999999998,1270.469970703125
2017-03-11,4.74,0.24,10.35,31.8,0.51,1.0,45.39,34.800000000000004,44.82,37.63,17.04,1193.8299560546875
2017-03-12,3.48,0.0,6.45,36.0,0.44,0.94,30.26,33.2,43.74,41.34,17.52,1226.97998046875
2017-03-13,3.48,0.0,11.7,48.0,0.72,1.56,74.76,33.2,37.260000000000005,39.22,16.8,1237.3699951171875
2017-03-14,2.82,0.0,11.25,46.8,0.53,0.8200000000000001,76.54,37.6,44.28,44.52,19.68,1244.81005859375
2017-03-15,2.94,0.0,12.9,54.0,0.88,0.42,80.99,37.6,38.34,43.46,21.84,1251.6099853515625
2017-03-16,3.18,0.2,14.4,51.0,0.98,0.42,69.42,35.2,41.580000000000005,51.41,20.88,1257.97998046875
2017-03-17,3.24,0.42,11.4,43.2,1.0,1.32,62.3,36.8,36.18,45.05,19.44,1180.1600341796875
2017-03-18,3.84,0.24,10.35,31.2,0.96,1.0,44.5,33.6,54.0,32.86,19.2,1114.0699462890625
2017-03-19,3.42,0.48,9.6,38.4,0.68,2.0,38.27,36.4,43.74,38.16,19.92,1069.9100341796875
2017-03-20,3.18,0.4,13.2,55.8,0.8200000000000001,0.42,79.21000000000001,34.0,34.02,42.400000000000006,18.0,1063.030029296875
2017-03-21,3.06,0.4,13.95,60.0,0.88,0.42,80.99,38.8,50.760000000000005,48.760000000000005,18.0,1122.4300537109375
2017-03-22,2.94,0.2,15.0,55.8,0.68,0.42,64.97,31.200000000000003,37.8,45.580000000000005,18.24,1120.6500244140625
2017-03-23,2.94,0.0,14.7,54.0,0.79,1.28,74.76,34.4,40.5,43.99,17.759999999999998,1058.010009765625
2017-03-24,3.24,0.21,13.05,51.0,0.74,0.0,73.87,32.0,37.260000000000005,41.34,20.4,1040.469970703125
2017-03-25,3.18,0.24,8.4,34.2,0.62,1.02,44.5,35.2,42.120000000000005,37.1,21.12,975.760986328125
2017-03-26,3.0,0.0,7.949999999999999,38.4,0.72,0.5,36.49,30.4,41.580000000000005,37.1,19.68,1007.9600219726562
2017-03-27,2.88,0.0,12.3,52.2,0.68,0.42,77.43,34.4,33.480000000000004,39.75,19.92,1046.4000244140625
2017-03-28,2.64,0.0,13.5,54.6,0.59,1.28,72.09,30.0,37.8,48.760000000000005,24.0,1064.6500244140625
2017-03-29,2.88,0.2,12.6,53.4,0.75,1.7,81.88,30.0,34.56,53.0,21.84,1055.1300048828125
2017-03-30,2.58,0.2,9.9,55.8,0.88,0.42,67.64,32.4,37.260000000000005,48.23,21.36,1049.2900390625
2017-03-31,2.64,0.0,10.95,47.4,0.8300000000000001,0.0,61.41,32.800000000000004,31.32,39.22,19.2,1074.9200439453125
2017-04-01,3.95,0.0,7.15,35.7,0.51,0.6,38.7,27.36,47.0,37.13,16.2,1091.719970703125
2017-04-02,3.75,0.93,4.29,40.6,0.59,0.0,47.3,29.64,48.5,42.77,15.9,1107.5899658203125
